time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2744.972717	269.346985	1.180734	0.173764	131
2746.985640	269.544525	1.183118	0.173712	133
2748.999315	269.722198	1.181280	0.173661	135
2751.013965	269.861542	1.180749	0.174041	137
2753.028422	269.938324	1.182006	0.174140	139
2755.042941	269.769318	1.181092	0.174351	141
2757.058502	269.634277	1.179705	0.174169	143
2759.073864	269.621796	1.179792	0.173971	145
2761.087829	269.737305	1.178616	0.173720	147
2763.100590	270.239349	1.177436	0.172833	149
2765.112534	270.907013	1.176775	0.173193	151
2767.124306	271.842926	1.175839	0.173047	153
2769.136542	272.594208	1.172345	0.172562	155
2771.150227	272.816528	1.167698	0.171431	157
2773.165746	272.526611	1.163335	0.170789	159
2775.182706	271.956055	1.162051	0.170462	161
2777.199454	271.415863	1.160490	0.170505	163
2779.215948	271.129730	1.159442	0.170757	165
2781.230785	271.075836	1.160301	0.170561	167
2783.245323	271.049805	1.157447	0.170660	169
2785.260131	271.176819	1.156434	0.170501	171
2787.274006	271.466431	1.155605	0.170447	173
2789.287911	271.616364	1.154278	0.169509	175
2791.302418	271.733032	1.152603	0.169743	177
2793.317046	271.982971	1.150016	0.169728	179
2795.330373	272.217194	1.150356	0.169601	181
2797.343056	272.513306	1.148668	0.168513	183
2799.355301	272.897919	1.146551	0.167327	185
2801.367029	273.361023	1.143615	0.166745	187
2803.379252	273.793121	1.142926	0.167037	189
2805.392664	273.874207	1.139953	0.166752	191
2807.407512	273.894348	1.135724	0.166593	193
2809.424169	273.936371	1.135650	0.166081	195
2811.440676	273.601501	1.133950	0.165724	197
2813.457236	273.499969	1.132789	0.165777	199
2815.473353	273.244110	1.133905	0.165787	201
2817.488236	273.142883	1.133084	0.165918	203
2819.502633	273.191437	1.130950	0.165253	205
2821.517250	273.207062	1.130554	0.164934	207
2823.531132	273.260254	1.128650	0.164752	209
2825.545506	273.354980	1.127108	0.164121	211
2827.560010	273.395508	1.126747	0.163441	213
2829.574240	273.433441	1.126807	0.163533	215
2831.588300	273.568481	1.123617	0.163118	217
2833.601664	273.942993	1.122377	0.162798	219
2835.614649	274.220703	1.121841	0.162053	221
2837.627104	274.818298	1.121240	0.162388	223
2839.639256	275.326385	1.121446	0.162263	225
2841.651302	275.960937	1.118206	0.161749	227
2843.664289	276.357361	1.117380	0.161657	229
2845.678615	276.535736	1.114671	0.160931	231
2847.693690	276.447388	1.112436	0.160416	233
2849.709532	276.065063	1.108939	0.160029	235
2851.725744	275.817596	1.107882	0.159448	237
2853.741758	275.395538	1.105769	0.159202	239
2855.757291	275.355835	1.102389	0.158976	241
